STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
skcm_dfci_2015	Pat62	NA	NA	NA
skcm_dfci_2015	Pat63	NA	NA	NA
skcm_dfci_2015	Pat64	NA	NA	NA
skcm_dfci_2015	Pat66	NA	NA	NA
skcm_dfci_2015	Pat67	NA	NA	NA
skcm_dfci_2015	Pat70	NA	NA	NA
skcm_dfci_2015	Pat71	NA	NA	NA
skcm_dfci_2015	Pat73	NA	NA	NA
skcm_dfci_2015	Pat74	NA	NA	NA
skcm_dfci_2015	Pat76	NA	NA	NA
skcm_dfci_2015	Pat77	NA	NA	NA
skcm_dfci_2015	Pat78	NA	NA	NA
skcm_dfci_2015	Pat79	NA	NA	NA
skcm_dfci_2015	Pat80	NA	NA	NA
skcm_dfci_2015	Pat81	NA	NA	NA
skcm_dfci_2015	Pat82	NA	NA	NA
skcm_dfci_2015	Pat83	NA	NA	NA
skcm_dfci_2015	Pat85	NA	NA	NA
skcm_dfci_2015	Pat86	NA	NA	NA
skcm_dfci_2015	Pat88	NA	NA	NA
skcm_dfci_2015	Pat90	NA	NA	NA
skcm_dfci_2015	Pat92	NA	NA	NA
skcm_dfci_2015	Pat98	NA	NA	NA
skcm_mskcc_2014	CR0095	NA	NA	NA
skcm_mskcc_2014	CR04885	NA	NA	NA
skcm_mskcc_2014	CR06670	NA	NA	NA
skcm_mskcc_2014	CR1509	NA	NA	NA
skcm_mskcc_2014	CR22640	NA	NA	NA
skcm_mskcc_2014	CR3665	NA	NA	NA
skcm_mskcc_2014	CR4880	NA	NA	NA
skcm_mskcc_2014	CR6126	NA	NA	NA
skcm_mskcc_2014	CR6161	NA	NA	NA
skcm_mskcc_2014	CR7623	NA	NA	NA
skcm_mskcc_2014	CR9306	NA	NA	NA
skcm_mskcc_2014	CR9699	NA	NA	NA
skcm_mskcc_2014	CRNR0244	NA	NA	NA
skcm_mskcc_2014	CRNR2472	NA	NA	NA
skcm_mskcc_2014	CRNR4941	NA	NA	NA
skcm_mskcc_2014	LSD0167	NA	NA	NA
skcm_mskcc_2014	LSD2057	NA	NA	NA
skcm_mskcc_2014	LSD3484	NA	NA	NA
skcm_mskcc_2014	LSD4691	NA	NA	NA
skcm_mskcc_2014	LSD4744	NA	NA	NA
skcm_mskcc_2014	LSD6819	NA	NA	NA
skcm_mskcc_2014	LSDNR1120	NA	NA	NA
skcm_mskcc_2014	LSDNR1650	NA	NA	NA
skcm_mskcc_2014	LSDNR3086	NA	NA	NA
skcm_mskcc_2014	LSDNR9298	NA	NA	NA
skcm_mskcc_2014	NR1867	NA	NA	NA
skcm_mskcc_2014	NR2137	NA	NA	NA
skcm_mskcc_2014	NR3156	NA	NA	NA
skcm_mskcc_2014	NR3549	NA	NA	NA
skcm_mskcc_2014	NR4018	NA	NA	NA
