STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
stad_tcga_pan_can_atlas_2018	TCGA-BR-8384-01	2624.33326793259	281.528496136899	1817.37428084701
stad_tcga_pan_can_atlas_2018	TCGA-BR-8483-01	2119.75981104709	152.306816264126	3490.47281310224
stad_tcga_pan_can_atlas_2018	TCGA-BR-8484-01	1084.60857836782	441.500200619533	2466.08779536028
stad_tcga_pan_can_atlas_2018	TCGA-BR-8485-01	2052.35482303556	373.810941253025	2973.07428185806
stad_tcga_pan_can_atlas_2018	TCGA-BR-8486-01	2875.63362565813	262.90511514749	3807.04826117858
stad_tcga_pan_can_atlas_2018	TCGA-BR-8487-01	929.847012837573	323.424134544438	4108.73879794883
stad_tcga_pan_can_atlas_2018	TCGA-BR-8588-01	2488.75212934882	697.766591344975	4173.35508510873
stad_tcga_pan_can_atlas_2018	TCGA-BR-8589-01	2980.10821862371	215.794102796705	3911.30425005348
stad_tcga_pan_can_atlas_2018	TCGA-BR-8590-01	2713.89572905525	484.735650609044	2649.3890706827
stad_tcga_pan_can_atlas_2018	TCGA-BR-8591-01	2123.31971263556	262.133599484851	3356.15127490046
stad_tcga_pan_can_atlas_2018	TCGA-BR-8592-01	2407.47518225072	484.120596164702	2605.1902487829
